count|employer_name|employer_address1|employer_address2|employer_city
1|Advanced Logistics Solutions LLC|1145 South 800 East|Suite 101|Orem
1|MVP Industrial LLC|11708 PALE Moon Lane||SOUTH JORDAN
1|Onyx 360 LLC|1171 West 2400 South||West Valley City
1|Rebuy Inc|11779 N. Highland Fields Dr.||Highland
1|Teuscher Walpole LLC|11910 S. State Street|Suite 200|Draper
1|Smith & Anderson Tax Strategies LLC|120 E St George Blvd|Suite 323|St George
1|David Hall and Associates|120 E. St George Blvd.|Suite 323|St. George
1|BioFire Diagnostics LLC|1201 S 4800 W||Salt Lake City
1|eVisit LLC|1201 South Alma Road|Suite 16300|Mesa
1|MetaSource LLC|12162 South Business Park Drive|Suite 113|Draper
1|Kenect|1221 S Valley Grove Way|Suite 400|Pleasant Grove
1|Paramount Tax and Acctg CPAs PC|12357 S 450 E|Suite 4|Draper
1|Redcastle Resources Inc|124 South 400 East, Suite 200||Salt Lake City
1|Redcastle Resources Inc|124 South 400 East, Suite 240||Salt Lake City
1|Filevine Inc|1242 Wilmington Ave|Suite 100|Salt Lake City
1|Paramount Tax and Acctg CPAs PC|12481 S. Fort St.|Suite 225|Draper
1|Ad Placement Partners|1260 Stringham Ave||Salt Lake City
1|Sequifi Inc|1261 S 820 E|Suite 300|American Fork
1|Revity LLC|1261 South 800 East|Suite 100|American Fork
1|Revity LLC|1261 South 820 East|Suite 100|American Fork
1|Boccard Life Sciences Inc|12711 S Old Liberty Way|Suite 100|Riverton
1|Franson Civil Engineers Inc|1276 South 820 East|Suite 100|American Fork
1|Halosight Inc|13 W Wasatch St||Midvale
1|Halosight Inc|13 Wasatch Street||Midvale
1|Clozd Inc|1300 W. Traverse Pkwy|Suite 400|Lehi
1|Power Innovations International Inc|1305 S 630 E||American Fork
1|CONSCIOUS LEADERSHIP LLC|132 EAST 14075 SOUTH|STE 400|DRAPER
1|Hoodoo Digital LLC|132 S. State Street||Salt Lake City
1|Legally Mine LLC|1337 E 750 N||OREM
1|Performance Reliability & Optimization Inc|1346 South Sawmill Blvd|Unit 602|Heber City
1|Nav Technologies Inc|13693 S 200 W|Suite 200|Draper
1|Bockholt Inc|1373 Green St.||Salt Lake City
1|Bockholt Inc|1373 S. Green St.||Salt Lake City
1|Consent Vault Inc|138 East 12300 South, Suite C-557||Draper
1|GraphiumHealth, LP.|13894 S Bangerter Pkwy, Suite 200||Draper
1|USTechsystem LLC|13894 S.  Bangerter Pkwy|Suite 200|Draper
1|USTECHSYSTEM LLC|13894 S. Bangerter Parkway|Suite 200|Draper
1|Double River Services LLC|139 N Hunters Grove Lane|Suite 310|Lehi
1|LPS Holdco LLC|13907 South Minuteman Drive|Suite 225|Draper
1|Sword Health Technologies Inc|13937 Sprague Lane|Suite 100|Draper
1|Providence Administrative Consulting Services Inc|140 N. Union Avenue|Suite 320|Farmington
1|WAVV Communications LLC|1411 W. 1250 S|Suite 102|Orem
1|WAVV Communications LLC|1411 W. 1250 S.|Suite 102|Orem
1|Dev Simplify LLC|1415 E 840 N||Orem
1|Hunts Accounting Inc|14241 S Redwood Road||Bluffdale
1|Pattern Inc|1441 W Innovation Way|STE 500|Lehi
1|Global Transportation Management Services|14441 S. Center Point Way||Bluffdale
1|IDFL Laboratory and Institute|1455 S 1100 E||Salt Lake City
1|JSI Engineering LLC|1475 N 200 W||Nephi
1|Enlite Home LLC|148 W 600 S|Suite 100|Provo
1|Enlite Home LLC|148 West 600 South||Provo
1|TSA Architects|1486 South 1100 East||Salt Lake City
1|ASEA LLC|1488 West Pleasant View Drive||Pleasant Grove
1|PROWISE SOLUTIONS INC|15 CORPORATE PLACE SOUTH|SUITE 419 D|PISCATAWAY
1|Artemis Health Inc|15 North Rio Grande Street||Salt Lake City
1|Squeeze Media Group LLC|1506 North Technology Way|Suite 2200|Orem
1|Technology Holding LLC|1515 West 2200 South|Suite F|West Valley City
1|Objective LLC|155 N 400 W|Ste 224|Salt Lake City
1|WSRP Advisory LLC|155 North 400 West|Ste 400|Salt Lake City
1|Ask Elephant Inc|1557 W Innovation Way|5th Floor|Lehi
1|Shipica Holdings LLC|1589 E La Costa Court||Draper
1|T N C Incorporated|162 N 400 E|B 200|St George
1|Shut the Fluff Up LLC|1633 Innovation Way|3rd Floor|Lehi
1|VIA Motors Inc|165 Mountain Way Dr.||Orem
1|PODIUM CORPORATION INC|1650 DIGITAL DRIVE||LEHI
1|PODIUM CORPORATION INC|1650 W DIGITAL DRIVE||LEHI
1|Podium Corporation Inc|1650 W. Digital Drive||Lehi
1|Performance Reliability & Optimization Inc|1682 N Highland Parkway||Washington
1|Navigator Business Solutions Inc|170 S. Main St||Pleasant Grove
1|AID Equipment Company LLC|172 West 9400 South||Sandy
1|EVERGREEN ENTERPRISES LLC|173 S 250 W, STE 101||ST. GEORGE
1|Venafi Inc|175 E 400 South|Suite 300|Salt Lake City
1|Venafi Inc|175 EAST 400 SOUTH|Suite 300|Salt Lake City
1|VENAFI INC|175 EAST 400 SOUTH, SUITE 300||SALT LAKE CITY
1|ISHOLA LAW GROUP LLC|1750 Research Way  204,||West Valley City
1|Haynie & Company|1785 W 2300 S||Salt Lake City
1|Haynie & Company|1785 West 2300 South||Salt Lake City
1|Spryos Corporation|180 E 600 N||Millville
1|Navigator Business Solutions Inc|180 S. 100 W|Suite 279|Pleasant Grove
1|Van Boerum& Frank Associates Inc|181 E 5600 S,  200||Murray
1|VBFA - BNA Corporation|181 E. 5600 S., Suite 200||Murray
1|PLURALSIGHT LLC|182 NORTH UNION AVE||FARMINGTON
1|Pluralsight LLC|182 North Union Avenue||Farmington
1|People Tech Group Inc|18300 Redmond Way|Suite 210|Redmond
1|Nanoshell Research Institute|1832 W Research Way|Unit 60|West Valley City
1|Sweat Holdings Inc|1837 S East Bay Blvd||Provo
1|Databased Inc|1850 W Ashton Blvd|Suite 500|Lehi
