count|employer_name|employer_address1|employer_city|employer_state
1|TEK GLOBAL LLC|100 CHESTER FIELD PKWY.|ST. LOUIS|MO
1|TEKPROS LLC|4122 KEATON CROSSING BLVD|OFALLON|MO
1|TETRASOFT INC|16100 SWINGLEY  RIDGE ROAD|CHESTERFIELD|MO
1|UCOVY CONNECTS INC|609B WESTRIDGE DR|OFALLON|MO
1|UCOVY CONNECTS INC|305B SONDEREN ST|O FALLON|MO
1|UNI CONNECTIONS LLC|140 ENCHANTED PKWY,|MANCHESTER|MO
1|UNI CONNECTIONS LLC|737 ROSE HAVEN CT|BALLWIN|MO
1|UNIKPROS INC|11812 BORMAN DR|SAINT LOUIS|MO
1|VINTECH SOLUTIONS INC|9715 OLIVE BIVD|OLIVETTE|MO
1|VITESSE GROUP INC|400 CHESTERFIELD CENTER|CHESTERFIELD|MO
1|WORLD WIDE TECHNOLOGY HOLDING COMPANY LLC|1 WORLD WIDE WAY|ST. LOUIS|MO
1|ZETTA DATA SYSTEMS LLC|3225 SOUTH BRENTWOOD BLVD|WEBSTER GROVES|MO
1|ZVST CLOUD TECHNOLOGIES INC|180 WEIDMAN ROAD|MANCHESTER|MO
(182 rows)
